,event,points,total_points,rank,rank_sort,overall_rank,percentile_rank,bank,value,event_transfers,event_transfers_cost,points_on_bench,manager_id
2112,23,70.0,1432.0,1837038.0,1837218.0,565514.0,20.0,13.0,1049.0,0.0,0.0,9.0,25168
2113,24,123.0,1555.0,1721492.0,1721553.0,530188.0,20.0,8.0,1051.0,0.0,0.0,30.0,25168
2114,25,87.0,1642.0,3522917.0,3522959.0,582363.0,35.0,20.0,1047.0,3.0,0.0,4.0,25168
2115,26,104.0,1746.0,64925.0,65046.0,355946.0,1.0,35.0,1047.0,1.0,0.0,3.0,25168
2116,27,64.0,1810.0,1852599.0,1852902.0,306870.0,20.0,5.0,1047.0,1.0,0.0,8.0,25168
2117,28,59.0,1869.0,4344517.0,4344906.0,318155.0,40.0,9.0,1050.0,1.0,0.0,16.0,25168
2118,29,66.0,1935.0,990253.0,990284.0,223136.0,10.0,0.0,1054.0,1.0,0.0,0.0,25168
2119,30,49.0,1984.0,4003215.0,4003809.0,231506.0,40.0,0.0,1058.0,0.0,0.0,1.0,25168
2120,31,59.0,2039.0,442725.0,442732.0,194183.0,5.0,11.0,1055.0,3.0,4.0,4.0,25168
2121,32,88.0,2127.0,716112.0,716278.0,160468.0,10.0,27.0,1053.0,1.0,0.0,20.0,25168
2122,33,72.0,2199.0,1868785.0,1869014.0,154525.0,20.0,27.0,1052.0,0.0,0.0,9.0,25168
2123,34,52.0,2251.0,4166895.0,4166925.0,242303.0,40.0,34.0,1055.0,1.0,0.0,1.0,25168
2124,35,44.0,2295.0,4932747.0,4933115.0,255471.0,45.0,8.0,1054.0,1.0,0.0,14.0,25168
2125,36,62.0,2353.0,869781.0,869996.0,238002.0,10.0,5.0,1055.0,2.0,4.0,14.0,25168
2126,37,59.0,2412.0,903216.0,903561.0,214062.0,10.0,3.0,1057.0,1.0,0.0,8.0,25168
2127,38,85.0,2493.0,53921.0,53945.0,144065.0,1.0,6.0,1056.0,2.0,4.0,0.0,25168
2128,1,,,,,,,,,,,,19109602
2129,2,,,,,,,,,,,,19109602
2130,3,,,,,,,,,,,,19109602
2131,4,,,,,,,,,,,,19109602
2132,5,,,,,,,,,,,,19109602
2133,6,,,,,,,,,,,,19109602
2134,7,,,,,,,,,,,,19109602
2135,8,,,,,,,,,,,,19109602
2136,9,,,,,,,,,,,,19109602
2137,10,,,,,,,,,,,,19109602
2138,11,,,,,,,,,,,,19109602
2139,12,,,,,,,,,,,,19109602
2140,13,,,,,,,,,,,,19109602
2141,14,,,,,,,,,,,,19109602
2142,15,,,,,,,,,,,,19109602
2143,16,,,,,,,,,,,,19109602
2144,17,,,,,,,,,,,,19109602
2145,18,,,,,,,,,,,,19109602
2146,19,,,,,,,,,,,,19109602
2147,20,,,,,,,,,,,,19109602
2148,21,,,,,,,,,,,,19109602
2149,22,,,,,,,,,,,,19109602
2150,23,,,,,,,,,,,,19109602
2151,24,,,,,,,,,,,,19109602
2152,25,,,,,,,,,,,,19109602
2153,26,,,,,,,,,,,,19109602
2154,27,,,,,,,,,,,,19109602
2155,28,,,,,,,,,,,,19109602
2156,29,,,,,,,,,,,,19109602
2157,30,,,,,,,,,,,,19109602
2158,31,,,,,,,,,,,,19109602
2159,32,,,,,,,,,,,,19109602
2160,33,,,,,,,,,,,,19109602
2161,34,,,,,,,,,,,,19109602
2162,35,,,,,,,,,,,,19109602
2163,36,,,,,,,,,,,,19109602
2164,37,,,,,,,,,,,,19109602
2165,38,,,,,,,,,,,,19109602
2166,1,67.0,67.0,1950328.0,1988965.0,1950328.0,25.0,0.0,1000.0,0.0,0.0,1.0,1324883
2167,2,86.0,153.0,1380836.0,1391580.0,792875.0,15.0,5.0,1001.0,1.0,0.0,2.0,1324883
2168,3,85.0,238.0,745230.0,752098.0,372316.0,10.0,14.0,1003.0,1.0,0.0,10.0,1324883
2169,4,53.0,291.0,4640753.0,4651899.0,466774.0,50.0,13.0,1006.0,1.0,0.0,8.0,1324883
2170,5,70.0,361.0,1875187.0,1886704.0,364135.0,20.0,8.0,1010.0,1.0,0.0,6.0,1324883
2171,6,42.0,403.0,6842860.0,6856935.0,775434.0,70.0,1.0,1011.0,0.0,0.0,8.0,1324883
2172,7,49.0,452.0,3962137.0,3981012.0,745767.0,40.0,1.0,1016.0,0.0,0.0,5.0,1324883
2173,8,27.0,479.0,8682674.0,8688340.0,1333776.0,85.0,0.0,1014.0,2.0,0.0,6.0,1324883
2174,9,59.0,538.0,3721024.0,3738687.0,1409674.0,40.0,0.0,1016.0,0.0,0.0,10.0,1324883
2175,10,36.0,574.0,6462723.0,6470058.0,1781333.0,65.0,4.0,1018.0,2.0,0.0,11.0,1324883
2176,11,47.0,621.0,5876562.0,5884864.0,2111961.0,55.0,1.0,1015.0,1.0,0.0,3.0,1324883
2177,12,54.0,675.0,3846690.0,3859253.0,2103406.0,40.0,1.0,1012.0,0.0,0.0,2.0,1324883
2178,13,67.0,742.0,3795793.0,3804493.0,2110892.0,40.0,45.0,1010.0,1.0,0.0,1.0,1324883
2179,14,51.0,793.0,7670877.0,7677032.0,2571613.0,75.0,9.0,1008.0,2.0,0.0,3.0,1324883
2180,15,37.0,830.0,9089660.0,9094748.0,3159488.0,85.0,4.0,1009.0,1.0,0.0,1.0,1324883
2181,16,51.0,881.0,3959333.0,3978777.0,3096925.0,40.0,4.0,1009.0,0.0,0.0,10.0,1324883
2182,17,46.0,927.0,7797331.0,7804827.0,3853729.0,75.0,4.0,1009.0,0.0,0.0,2.0,1324883
2183,18,66.0,993.0,1983847.0,1988479.0,3537974.0,20.0,6.0,1002.0,3.0,0.0,2.0,1324883
2184,19,78.0,1071.0,2634555.0,2648517.0,3353042.0,25.0,6.0,1005.0,0.0,0.0,11.0,1324883
2185,20,59.0,1130.0,5894564.0,5901713.0,3510612.0,55.0,0.0,1003.0,2.0,0.0,1.0,1324883
2186,21,49.0,1179.0,6976912.0,6981452.0,3814503.0,65.0,20.0,1004.0,1.0,0.0,3.0,1324883
2187,22,41.0,1220.0,7151998.0,7177575.0,3899866.0,65.0,20.0,1001.0,0.0,0.0,0.0,1324883
2188,23,58.0,1278.0,6467389.0,6476892.0,3978473.0,60.0,21.0,1001.0,2.0,0.0,16.0,1324883
2189,24,108.0,1386.0,3720378.0,3726609.0,3877867.0,35.0,11.0,1002.0,1.0,0.0,3.0,1324883
2190,25,101.0,1487.0,977665.0,982484.0,3518884.0,10.0,0.0,999.0,0.0,0.0,1.0,1324883
2191,26,56.0,1543.0,7375782.0,7383163.0,3853823.0,70.0,0.0,998.0,0.0,0.0,1.0,1324883
2192,27,63.0,1606.0,1945226.0,1962025.0,3681562.0,20.0,11.0,997.0,0.0,0.0,1.0,1324883
2193,28,51.0,1657.0,6680956.0,6697375.0,3871344.0,60.0,11.0,999.0,0.0,0.0,0.0,1324883
2194,29,53.0,1710.0,2657913.0,2658275.0,3662585.0,25.0,9.0,995.0,5.0,0.0,0.0,1324883
2195,30,59.0,1769.0,1133100.0,1146052.0,3445114.0,10.0,9.0,998.0,0.0,0.0,9.0,1324883
2196,31,57.0,1826.0,520509.0,528778.0,3023485.0,5.0,9.0,998.0,0.0,0.0,0.0,1324883
2197,32,40.0,1866.0,9211554.0,9211780.0,3441051.0,85.0,17.0,999.0,3.0,0.0,6.0,1324883
2198,33,56.0,1922.0,5568970.0,5585375.0,3507297.0,50.0,17.0,1002.0,0.0,0.0,4.0,1324883
2199,34,52.0,1974.0,4188902.0,4192812.0,3504506.0,40.0,3.0,1003.0,2.0,0.0,0.0,1324883
2200,35,46.0,2020.0,3791345.0,3820332.0,3458095.0,35.0,3.0,1004.0,0.0,0.0,2.0,1324883
2201,36,54.0,2074.0,2208360.0,2215585.0,3315709.0,20.0,4.0,1003.0,2.0,0.0,0.0,1324883
2202,37,63.0,2137.0,494124.0,499040.0,3017251.0,5.0,16.0,994.0,0.0,0.0,6.0,1324883
2203,38,50.0,2187.0,4441247.0,4450113.0,3037972.0,40.0,16.0,1000.0,1.0,0.0,17.0,1324883
2204,1,,,,,,,,,,,,29779479
2205,2,,,,,,,,,,,,29779479
2206,3,,,,,,,,,,,,29779479
2207,4,,,,,,,,,,,,29779479
2208,5,,,,,,,,,,,,29779479
2209,6,,,,,,,,,,,,29779479
2210,7,,,,,,,,,,,,29779479
2211,8,,,,,,,,,,,,29779479
2212,9,,,,,,,,,,,,29779479
2213,10,,,,,,,,,,,,29779479
2214,11,,,,,,,,,,,,29779479
2215,12,,,,,,,,,,,,29779479
2216,13,,,,,,,,,,,,29779479
2217,14,,,,,,,,,,,,29779479
2218,15,,,,,,,,,,,,29779479
2219,16,,,,,,,,,,,,29779479
2220,17,,,,,,,,,,,,29779479
2221,18,,,,,,,,,,,,29779479
2222,19,,,,,,,,,,,,29779479
2223,20,,,,,,,,,,,,29779479
2224,21,,,,,,,,,,,,29779479
2225,22,,,,,,,,,,,,29779479
2226,23,,,,,,,,,,,,29779479
2227,24,,,,,,,,,,,,29779479
2228,25,,,,,,,,,,,,29779479
2229,26,,,,,,,,,,,,29779479
2230,27,,,,,,,,,,,,29779479
2231,28,,,,,,,,,,,,29779479
2232,29,,,,,,,,,,,,29779479
2233,30,,,,,,,,,,,,29779479
2234,31,,,,,,,,,,,,29779479
2235,32,,,,,,,,,,,,29779479
2236,33,,,,,,,,,,,,29779479
2237,34,,,,,,,,,,,,29779479
2238,35,,,,,,,,,,,,29779479
2239,36,,,,,,,,,,,,29779479
2240,37,,,,,,,,,,,,29779479
2241,38,,,,,,,,,,,,29779479
2242,1,,,,,,,,,,,,16193345
2243,2,,,,,,,,,,,,16193345
2244,3,,,,,,,,,,,,16193345
2245,4,,,,,,,,,,,,16193345
2246,5,,,,,,,,,,,,16193345
2247,6,,,,,,,,,,,,16193345
2248,7,,,,,,,,,,,,16193345
2249,8,,,,,,,,,,,,16193345
2250,9,,,,,,,,,,,,16193345
2251,10,,,,,,,,,,,,16193345
2252,11,,,,,,,,,,,,16193345
2253,12,,,,,,,,,,,,16193345
2254,13,,,,,,,,,,,,16193345
2255,14,,,,,,,,,,,,16193345
2256,15,,,,,,,,,,,,16193345
2257,16,,,,,,,,,,,,16193345
2258,17,,,,,,,,,,,,16193345
2259,18,,,,,,,,,,,,16193345
2260,19,,,,,,,,,,,,16193345
2261,20,,,,,,,,,,,,16193345
2262,21,,,,,,,,,,,,16193345
2263,22,,,,,,,,,,,,16193345
2264,23,,,,,,,,,,,,16193345
2265,24,,,,,,,,,,,,16193345
2266,25,,,,,,,,,,,,16193345
2267,26,,,,,,,,,,,,16193345
2268,27,,,,,,,,,,,,16193345
2269,28,,,,,,,,,,,,16193345
2270,29,,,,,,,,,,,,16193345
2271,30,,,,,,,,,,,,16193345
2272,31,,,,,,,,,,,,16193345
2273,32,,,,,,,,,,,,16193345
2274,33,,,,,,,,,,,,16193345
2275,34,,,,,,,,,,,,16193345
2276,35,,,,,,,,,,,,16193345
2277,36,,,,,,,,,,,,16193345
2278,37,,,,,,,,,,,,16193345
2279,38,,,,,,,,,,,,16193345
2280,1,49.0,49.0,6306793.0,6361315.0,6306792.0,75.0,5.0,1000.0,0.0,0.0,7.0,2486451
2281,2,50.0,99.0,8350513.0,8362051.0,7499646.0,90.0,5.0,1000.0,0.0,0.0,4.0,2486451
2282,3,61.0,160.0,6258069.0,6273438.0,6968084.0,65.0,0.0,999.0,1.0,0.0,5.0,2486451
2283,4,49.0,209.0,5762480.0,5801165.0,6909101.0,60.0,0.0,997.0,0.0,0.0,6.0,2486451
2284,5,42.0,251.0,9251369.0,9268663.0,7561143.0,90.0,0.0,997.0,0.0,0.0,7.0,2486451
2285,6,61.0,312.0,2589982.0,2609279.0,6969356.0,25.0,0.0,992.0,0.0,0.0,4.0,2486451
2286,7,44.0,356.0,5647968.0,5683151.0,7004399.0,55.0,0.0,993.0,0.0,0.0,4.0,2486451
2287,8,38.0,394.0,4375846.0,4418388.0,6860760.0,45.0,0.0,992.0,0.0,0.0,4.0,2486451
2288,9,38.0,432.0,9687229.0,9700911.0,7422029.0,95.0,0.0,992.0,0.0,0.0,2.0,2486451
2289,10,37.0,469.0,5767108.0,5808028.0,7389434.0,55.0,0.0,991.0,0.0,0.0,9.0,2486451
2290,11,32.0,501.0,9603951.0,9623662.0,7826993.0,90.0,0.0,991.0,0.0,0.0,6.0,2486451
2291,12,31.0,532.0,9669512.0,9675867.0,8182489.0,90.0,3.0,989.0,1.0,0.0,9.0,2486451
2292,13,42.0,574.0,9124302.0,9142608.0,8387637.0,85.0,3.0,988.0,0.0,0.0,18.0,2486451
2293,14,89.0,663.0,226360.0,230775.0,7506571.0,5.0,3.0,988.0,0.0,0.0,10.0,2486451
2294,15,67.0,730.0,1383094.0,1405402.0,6978396.0,15.0,3.0,990.0,0.0,0.0,6.0,2486451
2295,16,45.0,775.0,6137704.0,6177320.0,6988480.0,60.0,3.0,992.0,0.0,0.0,8.0,2486451
2296,17,61.0,836.0,5420004.0,5436281.0,6740072.0,50.0,3.0,995.0,0.0,0.0,3.0,2486451
2297,18,66.0,902.0,2017750.0,2018868.0,6228816.0,20.0,0.0,992.0,5.0,0.0,13.0,2486451
2298,19,89.0,991.0,756666.0,769999.0,5579327.0,10.0,0.0,996.0,0.0,0.0,11.0,2486451
2299,20,48.0,1039.0,8766118.0,8788077.0,5904722.0,80.0,0.0,1001.0,0.0,0.0,6.0,2486451
2300,21,50.0,1089.0,6751053.0,6760468.0,6001622.0,65.0,16.0,1005.0,1.0,0.0,15.0,2486451
2301,22,35.0,1124.0,9246369.0,9282157.0,6224784.0,85.0,16.0,1008.0,0.0,0.0,2.0,2486451
2302,23,80.0,1204.0,359080.0,365607.0,5780849.0,5.0,16.0,1009.0,0.0,0.0,2.0,2486451
2303,24,98.0,1302.0,5084899.0,5097757.0,5556196.0,50.0,16.0,1011.0,0.0,0.0,5.0,2486451
2304,25,77.0,1379.0,5551409.0,5573962.0,5551011.0,50.0,16.0,1009.0,0.0,0.0,2.0,2486451
2305,26,56.0,1435.0,7511559.0,7515023.0,5697188.0,70.0,19.0,1008.0,2.0,0.0,20.0,2486451
2306,27,43.0,1478.0,9526825.0,9556781.0,5842628.0,85.0,19.0,1007.0,0.0,0.0,8.0,2486451
2307,28,66.0,1544.0,1955685.0,1984184.0,5694653.0,20.0,19.0,1008.0,0.0,0.0,2.0,2486451
2308,29,17.0,1561.0,10625987.0,10641983.0,5951438.0,95.0,19.0,1004.0,0.0,0.0,0.0,2486451
2309,30,39.0,1600.0,7766248.0,7803702.0,6016326.0,70.0,19.0,1005.0,0.0,0.0,2.0,2486451
2310,31,28.0,1628.0,7754567.0,7803867.0,6071050.0,70.0,19.0,1007.0,0.0,0.0,2.0,2486451
2311,32,54.0,1682.0,5663222.0,5695525.0,6052216.0,50.0,19.0,1004.0,0.0,0.0,16.0,2486451
2312,33,73.0,1755.0,1863002.0,1863722.0,5833562.0,20.0,7.0,1003.0,5.0,0.0,10.0,2486451
2313,34,62.0,1817.0,2379320.0,2394294.0,5647821.0,25.0,7.0,1008.0,0.0,0.0,0.0,2486451
2314,35,52.0,1869.0,1860784.0,1899237.0,5529812.0,20.0,22.0,1009.0,0.0,0.0,8.0,2486451
2315,36,35.0,1904.0,8255231.0,8297943.0,5609880.0,75.0,22.0,1005.0,0.0,0.0,29.0,2486451
2316,37,46.0,1950.0,3306386.0,3349786.0,5526413.0,30.0,22.0,1002.0,0.0,0.0,3.0,2486451
2317,38,35.0,1985.0,9052614.0,9085274.0,5659009.0,80.0,22.0,1000.0,0.0,0.0,7.0,2486451
2318,1,49.0,49.0,6306793.0,6415545.0,6306792.0,75.0,0.0,1000.0,0.0,0.0,7.0,4655020
2319,2,92.0,141.0,658362.0,674817.0,2122213.0,10.0,0.0,1000.0,0.0,0.0,3.0,4655020
2320,3,67.0,208.0,4864705.0,4891417.0,2711539.0,50.0,0.0,1001.0,2.0,0.0,2.0,4655020
2321,4,66.0,274.0,1189763.0,1221742.0,1437933.0,15.0,0.0,1001.0,0.0,0.0,0.0,4655020
2322,5,73.0,347.0,1358222.0,1372032.0,899318.0,15.0,0.0,1001.0,2.0,0.0,3.0,4655020
2323,6,50.0,397.0,5034428.0,5060745.0,1071699.0,50.0,1.0,999.0,1.0,0.0,2.0,4655020
2324,7,48.0,445.0,4468030.0,4509422.0,1076342.0,45.0,0.0,1001.0,1.0,0.0,3.0,4655020
2325,8,28.0,473.0,8107310.0,8182463.0,1674609.0,80.0,0.0,1003.0,0.0,0.0,5.0,4655020
2326,9,56.0,529.0,4721187.0,4798027.0,1889920.0,45.0,0.0,1005.0,0.0,0.0,6.0,4655020
2327,10,37.0,566.0,5767108.0,5849576.0,2192595.0,55.0,0.0,1007.0,0.0,0.0,6.0,4655020
2328,11,60.0,626.0,2466953.0,2486292.0,1872638.0,25.0,0.0,1009.0,2.0,0.0,9.0,4655020
2329,12,32.0,658.0,9386800.0,9423922.0,2875655.0,90.0,0.0,1007.0,0.0,0.0,2.0,4655020
2330,13,58.0,716.0,5689921.0,5744353.0,3181144.0,55.0,0.0,1007.0,0.0,0.0,1.0,4655020
2331,14,58.0,774.0,5503342.0,5563969.0,3314566.0,55.0,0.0,1007.0,0.0,0.0,2.0,4655020
2332,15,86.0,860.0,53207.0,56734.0,2036523.0,1.0,0.0,1007.0,0.0,0.0,0.0,4655020
2333,16,42.0,902.0,7189253.0,7263585.0,2322463.0,70.0,0.0,1006.0,0.0,0.0,0.0,4655020
2334,17,22.0,924.0,10692929.0,10704562.0,3949630.0,100.0,0.0,1008.0,0.0,0.0,10.0,4655020
2335,18,37.0,961.0,8778908.0,8819898.0,4515751.0,80.0,0.0,1008.0,0.0,0.0,11.0,4655020
2336,19,51.0,1012.0,8825272.0,8864462.0,5020841.0,85.0,0.0,1007.0,0.0,0.0,6.0,4655020
2337,20,81.0,1093.0,799310.0,821434.0,4525359.0,10.0,0.0,1007.0,0.0,0.0,5.0,4655020
2338,21,52.0,1145.0,6136061.0,6190054.0,4679206.0,60.0,0.0,1008.0,0.0,0.0,9.0,4655020
2339,22,50.0,1195.0,3628920.0,3712116.0,4535097.0,35.0,0.0,1008.0,0.0,0.0,3.0,4655020
2340,23,72.0,1267.0,1386385.0,1428458.0,4251697.0,15.0,0.0,1007.0,0.0,0.0,5.0,4655020
2341,24,44.0,1311.0,9569047.0,9593914.0,5391276.0,90.0,0.0,1007.0,0.0,0.0,10.0,4655020
2342,25,53.0,1364.0,9225600.0,9254163.0,5789814.0,85.0,0.0,1006.0,0.0,0.0,1.0,4655020
2343,26,63.0,1427.0,6091548.0,6136184.0,5810855.0,55.0,0.0,1005.0,0.0,0.0,9.0,4655020
2344,27,70.0,1497.0,642419.0,667843.0,5570978.0,10.0,0.0,1007.0,0.0,0.0,3.0,4655020
2345,28,37.0,1534.0,9169771.0,9209852.0,5824741.0,85.0,0.0,1010.0,0.0,0.0,11.0,4655020
2346,29,80.0,1614.0,155441.0,166538.0,5253659.0,5.0,0.0,1010.0,0.0,0.0,2.0,4655020
2347,30,38.0,1652.0,8093715.0,8167737.0,5355276.0,75.0,0.0,1012.0,0.0,0.0,5.0,4655020
2348,31,24.0,1676.0,9275463.0,9357745.0,5470433.0,85.0,0.0,1011.0,0.0,0.0,2.0,4655020
2349,32,37.0,1713.0,9588471.0,9631398.0,5687595.0,85.0,0.0,1009.0,0.0,0.0,1.0,4655020
2350,33,66.0,1779.0,3056453.0,3111607.0,5551636.0,30.0,0.0,1008.0,0.0,0.0,0.0,4655020
2351,34,39.0,1818.0,7165479.0,7237444.0,5635045.0,65.0,0.0,1010.0,0.0,0.0,0.0,4655020
2352,35,44.0,1862.0,4604725.0,4731008.0,5608563.0,45.0,0.0,1010.0,0.0,0.0,2.0,4655020
2353,36,32.0,1894.0,9194976.0,9265539.0,5720449.0,85.0,0.0,1012.0,0.0,0.0,1.0,4655020
2354,37,46.0,1940.0,3306386.0,3390213.0,5636145.0,30.0,0.0,1012.0,0.0,0.0,0.0,4655020
2355,38,36.0,1976.0,8776263.0,8850011.0,5752891.0,80.0,0.0,1014.0,0.0,0.0,4.0,4655020
2356,1,,,,,,,,,,,,12819452
2357,2,,,,,,,,,,,,12819452
2358,3,,,,,,,,,,,,12819452
2359,4,,,,,,,,,,,,12819452
2360,5,,,,,,,,,,,,12819452
2361,6,,,,,,,,,,,,12819452
2362,7,,,,,,,,,,,,12819452
2363,8,,,,,,,,,,,,12819452
2364,9,,,,,,,,,,,,12819452
2365,10,,,,,,,,,,,,12819452
2366,11,,,,,,,,,,,,12819452
2367,12,,,,,,,,,,,,12819452
2368,13,,,,,,,,,,,,12819452
2369,14,,,,,,,,,,,,12819452
2370,15,,,,,,,,,,,,12819452
2371,16,,,,,,,,,,,,12819452
2372,17,,,,,,,,,,,,12819452
2373,18,,,,,,,,,,,,12819452
2374,19,,,,,,,,,,,,12819452
2375,20,,,,,,,,,,,,12819452
2376,21,,,,,,,,,,,,12819452
2377,22,,,,,,,,,,,,12819452
2378,23,,,,,,,,,,,,12819452
2379,24,,,,,,,,,,,,12819452
2380,25,,,,,,,,,,,,12819452
2381,26,,,,,,,,,,,,12819452
2382,27,,,,,,,,,,,,12819452
2383,28,,,,,,,,,,,,12819452
2384,29,,,,,,,,,,,,12819452
2385,30,,,,,,,,,,,,12819452
2386,31,,,,,,,,,,,,12819452
2387,32,,,,,,,,,,,,12819452
2388,33,,,,,,,,,,,,12819452
2389,34,,,,,,,,,,,,12819452
2390,35,,,,,,,,,,,,12819452
2391,36,,,,,,,,,,,,12819452
2392,37,,,,,,,,,,,,12819452
2393,38,,,,,,,,,,,,12819452
2394,1,57.0,57.0,4384115.0,4430966.0,4384115.0,55.0,0.0,1000.0,0.0,0.0,10.0,1574443
2395,2,70.0,127.0,4690007.0,4705966.0,4335531.0,50.0,0.0,999.0,0.0,0.0,3.0,1574443
2396,3,84.0,211.0,874744.0,883748.0,2365476.0,10.0,15.0,1000.0,1.0,0.0,3.0,1574443
2397,4,47.0,258.0,6598833.0,6608271.0,2906710.0,65.0,7.0,1001.0,2.0,0.0,2.0,1574443
2398,5,66.0,320.0,2898045.0,2905380.0,2830201.0,30.0,17.0,1003.0,2.0,4.0,11.0,1574443
2399,6,61.0,381.0,2589982.0,2601907.0,2093504.0,25.0,13.0,1003.0,0.0,0.0,1.0,1574443
2400,7,58.0,435.0,1796872.0,1802480.0,1659288.0,20.0,11.0,1012.0,2.0,4.0,2.0,1574443
2401,8,28.0,459.0,8375418.0,8382263.0,2640333.0,80.0,1.0,1013.0,2.0,4.0,2.0,1574443
2402,9,70.0,525.0,1149903.0,1157787.0,2163942.0,15.0,32.0,1015.0,2.0,4.0,5.0,1574443
2403,10,42.0,555.0,4249236.0,4250630.0,2873002.0,40.0,0.0,1016.0,4.0,12.0,4.0,1574443
2404,11,51.0,602.0,4760452.0,4768141.0,3121443.0,45.0,1.0,1015.0,2.0,4.0,12.0,1574443
2405,12,73.0,663.0,726976.0,727726.0,2674077.0,10.0,1.0,1018.0,4.0,12.0,7.0,1574443
2406,13,81.0,736.0,1382265.0,1385289.0,2375502.0,15.0,0.0,1022.0,3.0,8.0,0.0,1574443
2407,14,54.0,790.0,6674073.0,6690733.0,2711017.0,65.0,0.0,1027.0,0.0,0.0,4.0,1574443
2408,15,37.0,815.0,9149219.0,9149479.0,3786123.0,85.0,0.0,1030.0,5.0,12.0,3.0,1574443
2409,16,62.0,877.0,1219665.0,1227835.0,3276008.0,15.0,15.0,1037.0,1.0,0.0,19.0,1574443
2410,17,84.0,957.0,1689081.0,1695561.0,2881173.0,20.0,16.0,1040.0,2.0,4.0,4.0,1574443
2411,18,78.0,1027.0,257625.0,259074.0,2515031.0,5.0,0.0,1039.0,3.0,8.0,0.0,1574443
2412,19,79.0,1102.0,2585740.0,2592333.0,2480490.0,25.0,19.0,1040.0,2.0,4.0,22.0,1574443
2413,20,80.0,1178.0,1010779.0,1016411.0,2188718.0,10.0,1.0,1043.0,2.0,4.0,7.0,1574443
2414,21,47.0,1217.0,7458500.0,7459320.0,2826096.0,70.0,0.0,1047.0,3.0,8.0,6.0,1574443
2415,22,41.0,1250.0,7527972.0,7530039.0,3130967.0,70.0,0.0,1046.0,3.0,8.0,8.0,1574443
2416,23,76.0,1322.0,837224.0,842188.0,2850039.0,10.0,5.0,1049.0,2.0,4.0,6.0,1574443
2417,24,115.0,1429.0,2696512.0,2699163.0,2913587.0,25.0,6.0,1048.0,3.0,8.0,2.0,1574443
2418,25,85.0,1502.0,3991693.0,3992705.0,3206796.0,40.0,30.0,1042.0,4.0,12.0,3.0,1574443
2419,26,64.0,1562.0,6049924.0,6055019.0,3481110.0,55.0,48.0,1043.0,2.0,4.0,7.0,1574443
2420,27,54.0,1612.0,5700963.0,5710423.0,3574856.0,55.0,10.0,1046.0,2.0,4.0,12.0,1574443
2421,28,33.0,1641.0,9981091.0,9981543.0,4188501.0,90.0,17.0,1045.0,2.0,4.0,7.0,1574443
2422,29,73.0,1702.0,482651.0,483325.0,3823637.0,5.0,17.0,1043.0,4.0,12.0,0.0,1574443
2423,30,55.0,1757.0,2019989.0,2044669.0,3682774.0,20.0,1.0,1040.0,0.0,0.0,10.0,1574443
2424,31,53.0,1810.0,906137.0,914235.0,3336603.0,10.0,0.0,1048.0,1.0,0.0,7.0,1574443
2425,32,94.0,1900.0,362097.0,365071.0,2856033.0,5.0,4.0,1053.0,2.0,4.0,6.0,1574443
2426,33,64.0,1956.0,3731927.0,3734872.0,2946874.0,35.0,6.0,1054.0,3.0,8.0,5.0,1574443
2427,34,74.0,2030.0,1155781.0,1167497.0,2620731.0,15.0,6.0,1057.0,0.0,0.0,10.0,1574443
2428,35,50.0,2072.0,2715645.0,2717456.0,2647411.0,25.0,59.0,1046.0,3.0,8.0,12.0,1574443
2429,36,53.0,2125.0,2257568.0,2275679.0,2541672.0,20.0,59.0,1052.0,0.0,0.0,20.0,1574443
2430,37,47.0,2156.0,3304658.0,3304736.0,2742308.0,30.0,4.0,1043.0,6.0,16.0,25.0,1574443
2431,38,79.0,2223.0,165086.0,165503.0,2526232.0,5.0,19.0,1049.0,4.0,12.0,11.0,1574443
2432,1,,,,,,,,,,,,39364511
2433,2,,,,,,,,,,,,39364511
2434,3,,,,,,,,,,,,39364511
2435,4,,,,,,,,,,,,39364511
2436,5,,,,,,,,,,,,39364511
2437,6,,,,,,,,,,,,39364511
2438,7,,,,,,,,,,,,39364511
2439,8,,,,,,,,,,,,39364511
2440,9,,,,,,,,,,,,39364511
2441,10,,,,,,,,,,,,39364511
2442,11,,,,,,,,,,,,39364511
2443,12,,,,,,,,,,,,39364511
2444,13,,,,,,,,,,,,39364511
2445,14,,,,,,,,,,,,39364511
2446,15,,,,,,,,,,,,39364511
2447,16,,,,,,,,,,,,39364511
2448,17,,,,,,,,,,,,39364511
2449,18,,,,,,,,,,,,39364511
2450,19,,,,,,,,,,,,39364511
2451,20,,,,,,,,,,,,39364511
2452,21,,,,,,,,,,,,39364511
2453,22,,,,,,,,,,,,39364511
2454,23,,,,,,,,,,,,39364511
2455,24,,,,,,,,,,,,39364511
2456,25,,,,,,,,,,,,39364511
2457,26,,,,,,,,,,,,39364511
2458,27,,,,,,,,,,,,39364511
2459,28,,,,,,,,,,,,39364511
2460,29,,,,,,,,,,,,39364511
2461,30,,,,,,,,,,,,39364511
2462,31,,,,,,,,,,,,39364511
2463,32,,,,,,,,,,,,39364511
2464,33,,,,,,,,,,,,39364511
2465,34,,,,,,,,,,,,39364511
2466,35,,,,,,,,,,,,39364511
2467,36,,,,,,,,,,,,39364511
2468,37,,,,,,,,,,,,39364511
2469,38,,,,,,,,,,,,39364511
2470,1,,,,,,,,,,,,12334842
2471,2,,,,,,,,,,,,12334842
2472,3,,,,,,,,,,,,12334842
2473,4,,,,,,,,,,,,12334842
